Timestamp, x, y, yaw
12. 679000000, -9.69997823732, 1.69095022023e-05, 3.400561157897383e-05
12. 689000000, -9.69997821851, 1.69239742396e-05, 3.4026251134462586e-05
12. 699000000, -9.69997821273, 1.69296639413e-05, 3.4046122092526904e-05
12. 709000000, -9.69997820938, 1.69335109659e-05, 3.4065553830285343e-05
12. 719000000, -9.69997818844, 1.69494698997e-05, 3.408665660945103e-05
12. 729000000, -9.69997816964, 1.69639418554e-05, 3.4107296014754135e-05
12. 739000000, -9.69997816385, 1.69696316538e-05, 3.4127166790525293e-05
12. 749000000, -9.69997816051, 1.69734787754e-05, 3.4146598341473205e-05
12. 759000000, -9.69997813957, 1.69894376338e-05, 3.416770097575171e-05
12. 769000000, -9.69997812076, 1.70039095077e-05, 3.41883402310999e-05
12. 779000000, -9.69997811498, 1.70095994029e-05, 3.420821082454545e-05
12. 789000000, -9.69997811164, 1.70134466215e-05, 3.422764218875775e-05
12. 799000000, -9.6999780907, 1.70294054045e-05, 3.424874467816597e-05
12. 809000000, -9.69997807189, 1.70438771967e-05, 3.426938378357793e-05
12. 819000000, -9.69997806611, 1.70495671886e-05, 3.428925419496787e-05
12. 829000000, -9.69997806277, 1.70534145042e-05, 3.4308685372607955e-05
